Region,Year,Electricity_Access_Percentage,Area_Type,Financial_Flows_Clean_Energy_USD,Renewable_Technology_Type,Renewable_Capacity_Per_Capita_Watts,Renewable_Share_in_TFEC_Percentage
South-Eastern Asia,2021,93.8,Rural,237.83,HYDROPOWER,79.87509,22.35
South-Eastern Asia,2021,99.4,Urban,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2021,96.6,Allarea,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2021,93.8,Rural,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2021,99.4,Urban,335.63,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2021,96.6,Allarea,335.63,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2021,93.8,Rural,335.63,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2021,99.4,Urban,731.0,SOLAR,35.65634,22.35
South-Eastern Asia,2021,96.6,Allarea,731.0,SOLAR,35.65634,22.35
South-Eastern Asia,2021,93.8,Rural,731.0,SOLAR,35.65634,22.35
South-Eastern Asia,2021,99.4,Urban,93.28,WIND,9.26443,22.35
South-Eastern Asia,2021,96.6,Allarea,93.28,WIND,9.26443,22.35
South-Eastern Asia,2021,93.8,Rural,93.28,WIND,9.26443,22.35
South-Eastern Asia,2022,99.4,Urban,1310.89,ALL,150.66647,22.35
South-Eastern Asia,2022,93.2,Rural,1310.89,ALL,150.66647,22.35
South-Eastern Asia,2022,96.8,Allarea,1310.89,ALL,150.66647,22.35
South-Eastern Asia,2022,99.4,Urban,10.06,BIOENERGY,14.61634,22.35
South-Eastern Asia,2022,93.2,Rural,10.06,BIOENERGY,14.61634,22.35
South-Eastern Asia,2022,96.8,Allarea,10.06,BIOENERGY,14.61634,22.35
South-Eastern Asia,2022,99.4,Urban,0.43,GEOTHERMAL,6.30226,22.35
South-Eastern Asia,2022,93.2,Rural,0.43,GEOTHERMAL,6.30226,22.35
South-Eastern Asia,2022,96.8,Allarea,0.43,GEOTHERMAL,6.30226,22.35
South-Eastern Asia,2022,99.4,Urban,303.57,HYDROPOWER,80.78395,22.35
South-Eastern Asia,2022,93.2,Rural,303.57,HYDROPOWER,80.78395,22.35
South-Eastern Asia,2022,96.8,Allarea,303.57,HYDROPOWER,80.78395,22.35
South-Eastern Asia,2022,99.4,Urban,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2022,93.2,Rural,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2022,96.8,Allarea,0.0,MARINE,3e-05,22.35
South-Eastern Asia,2022,99.4,Urban,687.22,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2022,93.2,Rural,687.22,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2022,96.8,Allarea,687.22,MULTIPLE,27.526674835164833,22.35
South-Eastern Asia,2022,99.4,Urban,127.42,SOLAR,39.02317,22.35
South-Eastern Asia,2022,93.2,Rural,127.42,SOLAR,39.02317,22.35
South-Eastern Asia,2022,96.8,Allarea,127.42,SOLAR,39.02317,22.35
South-Eastern Asia,2022,99.4,Urban,182.18,WIND,9.94071,22.35
South-Eastern Asia,2022,93.2,Rural,182.18,WIND,9.94071,22.35
South-Eastern Asia,2022,96.8,Allarea,182.18,WIND,9.94071,22.35
Southern Asia,2010,67.3,Rural,842.99,ALL,41.48184,30.99
Southern Asia,2010,94.4,Urban,842.99,ALL,41.48184,30.99
Southern Asia,2010,76.2,Allarea,842.99,ALL,41.48184,30.99
Southern Asia,2010,67.3,Rural,15.59,BIOENERGY,1.97821,30.99
Southern Asia,2010,94.4,Urban,15.59,BIOENERGY,1.97821,30.99
Southern Asia,2010,76.2,Allarea,15.59,BIOENERGY,1.97821,30.99
Southern Asia,2010,67.3,Rural,0.59,GEOTHERMAL,0.0,30.99
Southern Asia,2010,94.4,Urban,0.59,GEOTHERMAL,0.0,30.99
Southern Asia,2010,76.2,Allarea,0.59,GEOTHERMAL,0.0,30.99
Southern Asia,2010,67.3,Rural,526.72,HYDROPOWER,31.75859,30.99
Southern Asia,2010,94.4,Urban,526.72,HYDROPOWER,31.75859,30.99
Southern Asia,2010,76.2,Allarea,526.72,HYDROPOWER,31.75859,30.99
Southern Asia,2010,67.3,Rural,0.0,MARINE,0.0,30.99
Southern Asia,2010,94.4,Urban,0.0,MARINE,0.0,30.99
Southern Asia,2010,76.2,Allarea,0.0,MARINE,0.0,30.99
Southern Asia,2010,67.3,Rural,185.56,MULTIPLE,18.662523626373627,30.99
Southern Asia,2010,94.4,Urban,185.56,MULTIPLE,18.662523626373627,30.99
Southern Asia,2010,76.2,Allarea,185.56,MULTIPLE,18.662523626373627,30.99
Southern Asia,2010,67.3,Rural,113.07,SOLAR,0.07062,30.99
Southern Asia,2010,94.4,Urban,113.07,SOLAR,0.07062,30.99
Southern Asia,2010,76.2,Allarea,113.07,SOLAR,0.07062,30.99
Southern Asia,2010,67.3,Rural,1.46,WIND,7.67441,30.99
Southern Asia,2010,94.4,Urban,1.46,WIND,7.67441,30.99
Southern Asia,2010,76.2,Allarea,1.46,WIND,7.67441,30.99
Southern Asia,2011,78.9,Allarea,2939.97,ALL,44.38726,30.15
Southern Asia,2011,95.5,Urban,2939.97,ALL,44.38726,30.15
Southern Asia,2011,70.8,Rural,2939.97,ALL,44.38726,30.15
Southern Asia,2011,78.9,Allarea,1.63,BIOENERGY,2.25391,30.15
Southern Asia,2011,95.5,Urban,1.63,BIOENERGY,2.25391,30.15
Southern Asia,2011,70.8,Rural,1.63,BIOENERGY,2.25391,30.15
Southern Asia,2011,78.9,Allarea,0.01,GEOTHERMAL,0.0,30.15
Southern Asia,2011,95.5,Urban,0.01,GEOTHERMAL,0.0,30.15
Southern Asia,2011,70.8,Rural,0.01,GEOTHERMAL,0.0,30.15
Southern Asia,2011,78.9,Allarea,1310.86,HYDROPOWER,32.4657,30.15
Southern Asia,2011,95.5,Urban,1310.86,HYDROPOWER,32.4657,30.15
Southern Asia,2011,70.8,Rural,1310.86,HYDROPOWER,32.4657,30.15
Southern Asia,2011,78.9,Allarea,0.0,MARINE,0.0,30.15
Southern Asia,2011,95.5,Urban,0.0,MARINE,0.0,30.15
Southern Asia,2011,70.8,Rural,0.0,MARINE,0.0,30.15
Southern Asia,2011,78.9,Allarea,1057.75,MULTIPLE,18.662523626373627,30.15
Southern Asia,2011,95.5,Urban,1057.75,MULTIPLE,18.662523626373627,30.15
Southern Asia,2011,70.8,Rural,1057.75,MULTIPLE,18.662523626373627,30.15
Southern Asia,2011,78.9,Allarea,488.04,SOLAR,0.39558,30.15
Southern Asia,2011,95.5,Urban,488.04,SOLAR,0.39558,30.15
Southern Asia,2011,70.8,Rural,488.04,SOLAR,0.39558,30.15
Southern Asia,2011,78.9,Allarea,81.68,WIND,9.27208,30.15
Southern Asia,2011,95.5,Urban,81.68,WIND,9.27208,30.15
Southern Asia,2011,70.8,Rural,81.68,WIND,9.27208,30.15
Southern Asia,2012,72.4,Rural,2504.64,ALL,45.90864,29.98
Southern Asia,2012,96.1,Urban,2504.64,ALL,45.90864,29.98
Southern Asia,2012,80.3,Allarea,2504.64,ALL,45.90864,29.98
Southern Asia,2012,72.4,Rural,22.79,BIOENERGY,2.36401,29.98
Southern Asia,2012,96.1,Urban,22.79,BIOENERGY,2.36401,29.98
Southern Asia,2012,80.3,Allarea,22.79,BIOENERGY,2.36401,29.98
Southern Asia,2012,72.4,Rural,0.0,GEOTHERMAL,0.0,29.98
Southern Asia,2012,96.1,Urban,0.0,GEOTHERMAL,0.0,29.98
Southern Asia,2012,80.3,Allarea,0.0,GEOTHERMAL,0.0,29.98
Southern Asia,2012,72.4,Rural,1164.07,HYDROPOWER,33.06117,29.98
Southern Asia,2012,96.1,Urban,1164.07,HYDROPOWER,33.06117,29.98
Southern Asia,2012,80.3,Allarea,1164.07,HYDROPOWER,33.06117,29.98
Southern Asia,2012,72.4,Rural,0.0,MARINE,0.0,29.98
Southern Asia,2012,96.1,Urban,0.0,MARINE,0.0,29.98
Southern Asia,2012,80.3,Allarea,0.0,MARINE,0.0,29.98
Southern Asia,2012,72.4,Rural,561.88,MULTIPLE,18.662523626373627,29.98
Southern Asia,2012,96.1,Urban,561.88,MULTIPLE,18.662523626373627,29.98
Southern Asia,2012,80.3,Allarea,561.88,MULTIPLE,18.662523626373627,29.98
Southern Asia,2012,72.4,Rural,615.06,SOLAR,0.66167,29.98
Southern Asia,2012,96.1,Urban,615.06,SOLAR,0.66167,29.98
Southern Asia,2012,80.3,Allarea,615.06,SOLAR,0.66167,29.98
Southern Asia,2012,72.4,Rural,140.85,WIND,9.8218,29.98
Southern Asia,2012,96.1,Urban,140.85,WIND,9.8218,29.98
Southern Asia,2012,80.3,Allarea,140.85,WIND,9.8218,29.98
Southern Asia,2013,82.5,Allarea,1663.38,ALL,47.616,30.16
Southern Asia,2013,96.2,Urban,1663.38,ALL,47.616,30.16
Southern Asia,2013,75.4,Rural,1663.38,ALL,47.616,30.16
Southern Asia,2013,82.5,Allarea,0.15,BIOENERGY,2.47555,30.16
Southern Asia,2013,96.2,Urban,0.15,BIOENERGY,2.47555,30.16
Southern Asia,2013,75.4,Rural,0.15,BIOENERGY,2.47555,30.16
Southern Asia,2013,82.5,Allarea,0.0,GEOTHERMAL,0.0,30.16
Southern Asia,2013,96.2,Urban,0.0,GEOTHERMAL,0.0,30.16
Southern Asia,2013,75.4,Rural,0.0,GEOTHERMAL,0.0,30.16
Southern Asia,2013,82.5,Allarea,607.82,HYDROPOWER,33.75601,30.16
Southern Asia,2013,96.2,Urban,607.82,HYDROPOWER,33.75601,30.16
Southern Asia,2013,75.4,Rural,607.82,HYDROPOWER,33.75601,30.16
Southern Asia,2013,82.5,Allarea,0.0,MARINE,0.0,30.16
Southern Asia,2013,96.2,Urban,0.0,MARINE,0.0,30.16
Southern Asia,2013,75.4,Rural,0.0,MARINE,0.0,30.16
Southern Asia,2013,82.5,Allarea,383.19,MULTIPLE,18.662523626373627,30.16
Southern Asia,2013,96.2,Urban,383.19,MULTIPLE,18.662523626373627,30.16
Southern Asia,2013,75.4,Rural,383.19,MULTIPLE,18.662523626373627,30.16
Southern Asia,2013,82.5,Allarea,314.75,SOLAR,1.04326,30.16
Southern Asia,2013,96.2,Urban,314.75,SOLAR,1.04326,30.16
Southern Asia,2013,75.4,Rural,314.75,SOLAR,1.04326,30.16
Southern Asia,2013,82.5,Allarea,357.47,WIND,10.34118,30.16
Southern Asia,2013,96.2,Urban,357.47,WIND,10.34118,30.16
Southern Asia,2013,75.4,Rural,357.47,WIND,10.34118,30.16
Southern Asia,2014,78.2,Rural,1867.84,ALL,52.11154,29.31
Southern Asia,2014,97.0,Urban,1867.84,ALL,52.11154,29.31
Southern Asia,2014,84.6,Allarea,1867.84,ALL,52.11154,29.31
Southern Asia,2014,78.2,Rural,10.43,BIOENERGY,2.94341,29.31
Southern Asia,2014,97.0,Urban,10.43,BIOENERGY,2.94341,29.31
Southern Asia,2014,84.6,Allarea,10.43,BIOENERGY,2.94341,29.31
Southern Asia,2014,78.2,Rural,0.0,GEOTHERMAL,0.0,29.31
Southern Asia,2014,97.0,Urban,0.0,GEOTHERMAL,0.0,29.31
Southern Asia,2014,84.6,Allarea,0.0,GEOTHERMAL,0.0,29.31
Southern Asia,2014,78.2,Rural,681.62,HYDROPOWER,34.38022,29.31
Southern Asia,2014,97.0,Urban,681.62,HYDROPOWER,34.38022,29.31
Southern Asia,2014,84.6,Allarea,681.62,HYDROPOWER,34.38022,29.31
Southern Asia,2014,78.2,Rural,0.0,MARINE,0.0,29.31
Southern Asia,2014,97.0,Urban,0.0,MARINE,0.0,29.31
Southern Asia,2014,84.6,Allarea,0.0,MARINE,0.0,29.31
Southern Asia,2014,78.2,Rural,481.31,MULTIPLE,18.662523626373627,29.31
Southern Asia,2014,97.0,Urban,481.31,MULTIPLE,18.662523626373627,29.31
Southern Asia,2014,84.6,Allarea,481.31,MULTIPLE,18.662523626373627,29.31
Southern Asia,2014,78.2,Rural,401.1,SOLAR,2.2772,29.31
Southern Asia,2014,97.0,Urban,401.1,SOLAR,2.2772,29.31
Southern Asia,2014,84.6,Allarea,401.1,SOLAR,2.2772,29.31
Southern Asia,2014,78.2,Rural,293.38,WIND,12.51072,29.31
Southern Asia,2014,97.0,Urban,293.38,WIND,12.51072,29.31
Southern Asia,2014,84.6,Allarea,293.38,WIND,12.51072,29.31
Southern Asia,2015,82.1,Rural,2771.42,ALL,55.02005,29.06
Southern Asia,2015,87.4,Allarea,2771.42,ALL,55.02005,29.06
Southern Asia,2015,97.4,Urban,2771.42,ALL,55.02005,29.06
Southern Asia,2015,82.1,Rural,13.1,BIOENERGY,3.15233,29.06
Southern Asia,2015,87.4,Allarea,13.1,BIOENERGY,3.15233,29.06
Southern Asia,2015,97.4,Urban,13.1,BIOENERGY,3.15233,29.06
Southern Asia,2015,82.1,Rural,0.0,GEOTHERMAL,0.0,29.06
Southern Asia,2015,87.4,Allarea,0.0,GEOTHERMAL,0.0,29.06
Southern Asia,2015,97.4,Urban,0.0,GEOTHERMAL,0.0,29.06
Southern Asia,2015,82.1,Rural,1583.13,HYDROPOWER,34.67715,29.06
Southern Asia,2015,87.4,Allarea,1583.13,HYDROPOWER,34.67715,29.06
Southern Asia,2015,97.4,Urban,1583.13,HYDROPOWER,34.67715,29.06
Southern Asia,2015,82.1,Rural,0.0,MARINE,0.0,29.06
Southern Asia,2015,87.4,Allarea,0.0,MARINE,0.0,29.06
Southern Asia,2015,97.4,Urban,0.0,MARINE,0.0,29.06
Southern Asia,2015,82.1,Rural,699.36,MULTIPLE,18.662523626373627,29.06
Southern Asia,2015,87.4,Allarea,699.36,MULTIPLE,18.662523626373627,29.06
Southern Asia,2015,97.4,Urban,699.36,MULTIPLE,18.662523626373627,29.06
Southern Asia,2015,82.1,Rural,197.31,SOLAR,3.3608,29.06
Southern Asia,2015,87.4,Allarea,197.31,SOLAR,3.3608,29.06
Southern Asia,2015,97.4,Urban,197.31,SOLAR,3.3608,29.06
Southern Asia,2015,82.1,Rural,278.52,WIND,13.82976,29.06
Southern Asia,2015,87.4,Allarea,278.52,WIND,13.82976,29.06
Southern Asia,2015,97.4,Urban,278.52,WIND,13.82976,29.06
Southern Asia,2016,84.8,Rural,4034.77,ALL,61.26387,28.53
Southern Asia,2016,98.0,Urban,4034.77,ALL,61.26387,28.53
Southern Asia,2016,89.4,Allarea,4034.77,ALL,61.26387,28.53
Southern Asia,2016,84.8,Rural,0.68,BIOENERGY,4.95545,28.53
Southern Asia,2016,98.0,Urban,0.68,BIOENERGY,4.95545,28.53
Southern Asia,2016,89.4,Allarea,0.68,BIOENERGY,4.95545,28.53
Southern Asia,2016,84.8,Rural,0.0,GEOTHERMAL,0.0,28.53
Southern Asia,2016,98.0,Urban,0.0,GEOTHERMAL,0.0,28.53
Southern Asia,2016,89.4,Allarea,0.0,GEOTHERMAL,0.0,28.53
Southern Asia,2016,84.8,Rural,952.85,HYDROPOWER,34.75968,28.53
Southern Asia,2016,98.0,Urban,952.85,HYDROPOWER,34.75968,28.53
Southern Asia,2016,89.4,Allarea,952.85,HYDROPOWER,34.75968,28.53
Southern Asia,2016,84.8,Rural,0.0,MARINE,0.0,28.53
Southern Asia,2016,98.0,Urban,0.0,MARINE,0.0,28.53
Southern Asia,2016,89.4,Allarea,0.0,MARINE,0.0,28.53
Southern Asia,2016,84.8,Rural,680.11,MULTIPLE,18.662523626373627,28.53
Southern Asia,2016,98.0,Urban,680.11,MULTIPLE,18.662523626373627,28.53
Southern Asia,2016,89.4,Allarea,680.11,MULTIPLE,18.662523626373627,28.53
Southern Asia,2016,84.8,Rural,2212.46,SOLAR,5.79737,28.53
Southern Asia,2016,98.0,Urban,2212.46,SOLAR,5.79737,28.53
Southern Asia,2016,89.4,Allarea,2212.46,SOLAR,5.79737,28.53
Southern Asia,2016,84.8,Rural,188.67,WIND,15.75138,28.53
Southern Asia,2016,98.0,Urban,188.67,WIND,15.75138,28.53
Southern Asia,2016,89.4,Allarea,188.67,WIND,15.75138,28.53
Southern Asia,2017,92.0,Allarea,2855.78,ALL,69.01384,28.16
Southern Asia,2017,98.9,Urban,2855.78,ALL,69.01384,28.16
Southern Asia,2017,88.3,Rural,2855.78,ALL,69.01384,28.16
Southern Asia,2017,92.0,Allarea,14.1,BIOENERGY,5.1704,28.16
Southern Asia,2017,98.9,Urban,14.1,BIOENERGY,5.1704,28.16
Southern Asia,2017,88.3,Rural,14.1,BIOENERGY,5.1704,28.16
Southern Asia,2017,92.0,Allarea,0.0,GEOTHERMAL,0.0,28.16
Southern Asia,2017,98.9,Urban,0.0,GEOTHERMAL,0.0,28.16
Southern Asia,2017,88.3,Rural,0.0,GEOTHERMAL,0.0,28.16
Southern Asia,2017,92.0,Allarea,1118.3,HYDROPOWER,35.68862,28.16
Southern Asia,2017,98.9,Urban,1118.3,HYDROPOWER,35.68862,28.16
Southern Asia,2017,88.3,Rural,1118.3,HYDROPOWER,35.68862,28.16
Southern Asia,2017,92.0,Allarea,0.0,MARINE,0.0,28.16
Southern Asia,2017,98.9,Urban,0.0,MARINE,0.0,28.16
Southern Asia,2017,88.3,Rural,0.0,MARINE,0.0,28.16
Southern Asia,2017,92.0,Allarea,508.87,MULTIPLE,18.662523626373627,28.16
Southern Asia,2017,98.9,Urban,508.87,MULTIPLE,18.662523626373627,28.16
Southern Asia,2017,88.3,Rural,508.87,MULTIPLE,18.662523626373627,28.16
Southern Asia,2017,92.0,Allarea,734.94,SOLAR,10.27482,28.16
Southern Asia,2017,98.9,Urban,734.94,SOLAR,10.27482,28.16
Southern Asia,2017,88.3,Rural,734.94,SOLAR,10.27482,28.16
Southern Asia,2017,92.0,Allarea,479.56,WIND,17.88,28.16
Southern Asia,2017,98.9,Urban,479.56,WIND,17.88,28.16
Southern Asia,2017,88.3,Rural,479.56,WIND,17.88,28.16
Southern Asia,2018,92.6,Rural,3724.34,ALL,76.77216,28.65
Southern Asia,2018,98.9,Urban,3724.34,ALL,76.77216,28.65
Southern Asia,2018,94.9,Allarea,3724.34,ALL,76.77216,28.65
Southern Asia,2018,92.6,Rural,0.13,BIOENERGY,5.51917,28.65
Southern Asia,2018,98.9,Urban,0.13,BIOENERGY,5.51917,28.65
Southern Asia,2018,94.9,Allarea,0.13,BIOENERGY,5.51917,28.65
Southern Asia,2018,92.6,Rural,0.0,GEOTHERMAL,0.0,28.65
Southern Asia,2018,98.9,Urban,0.0,GEOTHERMAL,0.0,28.65
Southern Asia,2018,94.9,Allarea,0.0,GEOTHERMAL,0.0,28.65
Southern Asia,2018,92.6,Rural,1425.92,HYDROPOWER,37.03493,28.65
Southern Asia,2018,98.9,Urban,1425.92,HYDROPOWER,37.03493,28.65
Southern Asia,2018,94.9,Allarea,1425.92,HYDROPOWER,37.03493,28.65
Southern Asia,2018,92.6,Rural,0.0,MARINE,0.0,28.65
Southern Asia,2018,98.9,Urban,0.0,MARINE,0.0,28.65
Southern Asia,2018,94.9,Allarea,0.0,MARINE,0.0,28.65
Southern Asia,2018,92.6,Rural,772.55,MULTIPLE,18.662523626373627,28.65
Southern Asia,2018,98.9,Urban,772.55,MULTIPLE,18.662523626373627,28.65
Southern Asia,2018,94.9,Allarea,772.55,MULTIPLE,18.662523626373627,28.65
Southern Asia,2018,92.6,Rural,1155.83,SOLAR,15.06506,28.65
Southern Asia,2018,98.9,Urban,1155.83,SOLAR,15.06506,28.65
Southern Asia,2018,94.9,Allarea,1155.83,SOLAR,15.06506,28.65
Southern Asia,2018,92.6,Rural,369.92,WIND,19.153,28.65
Southern Asia,2018,98.9,Urban,369.92,WIND,19.153,28.65
Southern Asia,2018,94.9,Allarea,369.92,WIND,19.153,28.65
Southern Asia,2019,95.5,Allarea,1684.81,ALL,81.8569,28.56
Southern Asia,2019,99.5,Urban,1684.81,ALL,81.8569,28.56
Southern Asia,2019,93.2,Rural,1684.81,ALL,81.8569,28.56
Southern Asia,2019,95.5,Allarea,0.0,BIOENERGY,5.50384,28.56
Southern Asia,2019,99.5,Urban,0.0,BIOENERGY,5.50384,28.56
Southern Asia,2019,93.2,Rural,0.0,BIOENERGY,5.50384,28.56
Southern Asia,2019,95.5,Allarea,0.0,GEOTHERMAL,0.0,28.56
Southern Asia,2019,99.5,Urban,0.0,GEOTHERMAL,0.0,28.56
Southern Asia,2019,93.2,Rural,0.0,GEOTHERMAL,0.0,28.56
Southern Asia,2019,95.5,Allarea,466.09,HYDROPOWER,37.20148,28.56
Southern Asia,2019,99.5,Urban,466.09,HYDROPOWER,37.20148,28.56
Southern Asia,2019,93.2,Rural,466.09,HYDROPOWER,37.20148,28.56
Southern Asia,2019,95.5,Allarea,0.0,MARINE,0.0,28.56
Southern Asia,2019,99.5,Urban,0.0,MARINE,0.0,28.56
Southern Asia,2019,93.2,Rural,0.0,MARINE,0.0,28.56
Southern Asia,2019,95.5,Allarea,459.78,MULTIPLE,18.662523626373627,28.56
Southern Asia,2019,99.5,Urban,459.78,MULTIPLE,18.662523626373627,28.56
Southern Asia,2019,93.2,Rural,459.78,MULTIPLE,18.662523626373627,28.56
Southern Asia,2019,95.5,Allarea,509.08,SOLAR,19.03879,28.56
Southern Asia,2019,99.5,Urban,509.08,SOLAR,19.03879,28.56
Southern Asia,2019,93.2,Rural,509.08,SOLAR,19.03879,28.56
Southern Asia,2019,95.5,Allarea,249.85,WIND,20.11279,28.56
Southern Asia,2019,99.5,Urban,249.85,WIND,20.11279,28.56
Southern Asia,2019,93.2,Rural,249.85,WIND,20.11279,28.56
Southern Asia,2020,94.8,Rural,2430.69,ALL,84.34444,29.84
Southern Asia,2020,99.0,Urban,2430.69,ALL,84.34444,29.84
Southern Asia,2020,96.4,Allarea,2430.69,ALL,84.34444,29.84
Southern Asia,2020,94.8,Rural,8.63,BIOENERGY,5.60147,29.84
Southern Asia,2020,99.0,Urban,8.63,BIOENERGY,5.60147,29.84
Southern Asia,2020,96.4,Allarea,8.63,BIOENERGY,5.60147,29.84
Southern Asia,2020,94.8,Rural,0.0,GEOTHERMAL,0.0,29.84
Southern Asia,2020,99.0,Urban,0.0,GEOTHERMAL,0.0,29.84
Southern Asia,2020,96.4,Allarea,0.0,GEOTHERMAL,0.0,29.84
Southern Asia,2020,94.8,Rural,938.97,HYDROPOWER,37.15888,29.84
Southern Asia,2020,99.0,Urban,938.97,HYDROPOWER,37.15888,29.84
Southern Asia,2020,96.4,Allarea,938.97,HYDROPOWER,37.15888,29.84
Southern Asia,2020,94.8,Rural,0.0,MARINE,0.0,29.84
Southern Asia,2020,99.0,Urban,0.0,MARINE,0.0,29.84
Southern Asia,2020,96.4,Allarea,0.0,MARINE,0.0,29.84
Southern Asia,2020,94.8,Rural,421.9,MULTIPLE,18.662523626373627,29.84
Southern Asia,2020,99.0,Urban,421.9,MULTIPLE,18.662523626373627,29.84
Southern Asia,2020,96.4,Allarea,421.9,MULTIPLE,18.662523626373627,29.84
Southern Asia,2020,94.8,Rural,996.98,SOLAR,21.12985,29.84
Southern Asia,2020,99.0,Urban,996.98,SOLAR,21.12985,29.84
Southern Asia,2020,96.4,Allarea,996.98,SOLAR,21.12985,29.84
Southern Asia,2020,94.8,Rural,64.22,WIND,20.45424,29.84
Southern Asia,2020,99.0,Urban,64.22,WIND,20.45424,29.84
Southern Asia,2020,96.4,Allarea,64.22,WIND,20.45424,29.84
Southern Asia,2021,98.8,Allarea,2800.09,ALL,90.63011,29.09
Southern Asia,2021,99.9,Urban,2800.09,ALL,90.63011,29.09
Southern Asia,2021,98.2,Rural,2800.09,ALL,90.63011,29.09
Southern Asia,2021,98.8,Allarea,10.06,BIOENERGY,5.57575,29.09
Southern Asia,2021,99.9,Urban,10.06,BIOENERGY,5.57575,29.09
Southern Asia,2021,98.2,Rural,10.06,BIOENERGY,5.57575,29.09
Southern Asia,2021,98.8,Allarea,0.07,GEOTHERMAL,0.0,29.09
Southern Asia,2021,99.9,Urban,0.07,GEOTHERMAL,0.0,29.09
Southern Asia,2021,98.2,Rural,0.07,GEOTHERMAL,0.0,29.09
Southern Asia,2021,98.8,Allarea,758.21,HYDROPOWER,37.54296,29.09
Southern Asia,2021,99.9,Urban,758.21,HYDROPOWER,37.54296,29.09
Southern Asia,2021,98.2,Rural,758.21,HYDROPOWER,37.54296,29.09
Southern Asia,2021,98.8,Allarea,0.0,MARINE,0.0,29.09
Southern Asia,2021,99.9,Urban,0.0,MARINE,0.0,29.09
Southern Asia,2021,98.2,Rural,0.0,MARINE,0.0,29.09
Southern Asia,2021,98.8,Allarea,399.12,MULTIPLE,18.662523626373627,29.09
Southern Asia,2021,99.9,Urban,399.12,MULTIPLE,18.662523626373627,29.09
Southern Asia,2021,98.2,Rural,399.12,MULTIPLE,18.662523626373627,29.09
Southern Asia,2021,98.8,Allarea,1508.42,SOLAR,26.41509,29.09
Southern Asia,2021,99.9,Urban,1508.42,SOLAR,26.41509,29.09
Southern Asia,2021,98.2,Rural,1508.42,SOLAR,26.41509,29.09
Southern Asia,2021,98.8,Allarea,124.21,WIND,21.09632,29.09
Southern Asia,2021,99.9,Urban,124.21,WIND,21.09632,29.09
Southern Asia,2021,98.2,Rural,124.21,WIND,21.09632,29.09
Southern Asia,2022,99.9,Urban,976.62,ALL,98.73816,29.09
Southern Asia,2022,98.4,Allarea,976.62,ALL,98.73816,29.09
Southern Asia,2022,98.0,Rural,976.62,ALL,98.73816,29.09
Southern Asia,2022,99.9,Urban,57.53,BIOENERGY,5.56601,29.09
Southern Asia,2022,98.4,Allarea,57.53,BIOENERGY,5.56601,29.09
Southern Asia,2022,98.0,Rural,57.53,BIOENERGY,5.56601,29.09
Southern Asia,2022,99.9,Urban,0.13,GEOTHERMAL,0.0,29.09
Southern Asia,2022,98.4,Allarea,0.13,GEOTHERMAL,0.0,29.09
Southern Asia,2022,98.0,Rural,0.13,GEOTHERMAL,0.0,29.09
Southern Asia,2022,99.9,Urban,175.76,HYDROPOWER,38.17879,29.09
Southern Asia,2022,98.4,Allarea,175.76,HYDROPOWER,38.17879,29.09
Southern Asia,2022,98.0,Rural,175.76,HYDROPOWER,38.17879,29.09
Southern Asia,2022,99.9,Urban,0.0,MARINE,0.0,29.09
Southern Asia,2022,98.4,Allarea,0.0,MARINE,0.0,29.09
Southern Asia,2022,98.0,Rural,0.0,MARINE,0.0,29.09
Southern Asia,2022,99.9,Urban,390.29,MULTIPLE,18.662523626373627,29.09
Southern Asia,2022,98.4,Allarea,390.29,MULTIPLE,18.662523626373627,29.09
Southern Asia,2022,98.0,Rural,390.29,MULTIPLE,18.662523626373627,29.09
Southern Asia,2022,99.9,Urban,328.57,SOLAR,33.09381,29.09
Southern Asia,2022,98.4,Allarea,328.57,SOLAR,33.09381,29.09
Southern Asia,2022,98.0,Rural,328.57,SOLAR,33.09381,29.09
Southern Asia,2022,99.9,Urban,24.34,WIND,21.89955,29.09
Southern Asia,2022,98.4,Allarea,24.34,WIND,21.89955,29.09
Southern Asia,2022,98.0,Rural,24.34,WIND,21.89955,29.09
Sub-Saharan Africa,2010,33.2,Allarea,1653.64,ALL,23.86248,70.88
Sub-Saharan Africa,2010,68.0,Urban,1653.64,ALL,23.86248,70.88
Sub-Saharan Africa,2010,16.8,Rural,1653.64,ALL,23.86248,70.88
Sub-Saharan Africa,2010,33.2,Allarea,3.86,BIOENERGY,1.00215,70.88
Sub-Saharan Africa,2010,68.0,Urban,3.86,BIOENERGY,1.00215,70.88
Sub-Saharan Africa,2010,16.8,Rural,3.86,BIOENERGY,1.00215,70.88
Sub-Saharan Africa,2010,33.2,Allarea,610.59,GEOTHERMAL,0.24207,70.88
Sub-Saharan Africa,2010,68.0,Urban,610.59,GEOTHERMAL,0.24207,70.88
Sub-Saharan Africa,2010,16.8,Rural,610.59,GEOTHERMAL,0.24207,70.88
